mots,occurrences
cris,9
crise,8
fort,6
france,6
faire,6
euro,5
réform,5
compatriote,4
fil,4
français,4
prendre,4
monde,4
europ,4
effort,4
réforme,4
année,3
penser,3
emploi,3
sort,3
décider,3
agir,3
difficulté,3
condition,3
épreuv,3
travail,3
temp,3
fond,3
affronter,2
cher,2
paix,2
financier,2
mondial,2
mesure,2
besoin,2
pays,2
épreuve,2
grand,2
permettre,2
place,2
bien,2
changer,2
europe,2
protéger,2
énergie,2
préserver,2
plan,2
sauver,2
arrêter,2
industrie,2
davantage,2
solidarité,2
sortir,2
naître,2
avenir,2
injustic,2
temps,2
ensembl,2
vocation,2
défi,2
achever,1
rude,1
raison,1
durement,1
éprouver,1
perdu,1
injustice,1
absence,1
moment,1
risquer,1
sécurité,1
famille,1
vivre,1
douloureusement,1
séparation,1
pleurer,1
mari,1
fiancer,1
pèr,1
difficile,1
économique,1
peine,1
souffrance,1
subit,1
responsabiliter,1
assumer,1
etat,1
apparue,1
vériter,1
devoir,1
situation,1
préoccuper,1
initiative,1
présidenc,1
coordonner,1
action,1
européen,1
réunir,1
état,1
puissance,1
washington,1
engager,1
pent,1
fatal,1
immobilisme,1
faute,1
promettre,1
cause,1
exigé,1
changement,1
capitalisme,1
promouvoir,1
entrepreneur,1
spéculateur,1
excè,1
inacceptable,1
scandaliser,1
titre,1
redonner,1
humain,1
économie,1
obtiendron,1
prochain,1
sommet,1
londre,1
avril,1
période,1
connaître,1
essayer,1
conviction,1
subir,1
réponse,1
commun,1
résolution,1
géorgien,1
union,1
méditerraner,1
accord,1
climat,1
persuader,1
indépendant,1
attendre,1
conscient,1
jamais,1
face,1
souci,1
obsession,1
obtenir,1
résultat,1
sauvetage,1
banque,1
relance,1
massif,1
investissement,1
contribuer,1
considérable,1
automobile,1
contreparti,1
engagement,1
constructeur,1
délocaliser,1
production,1
prise,1
fonds,1
souverain,1
doter,1
tissu,1
industriel,1
pragmatique,1
attentif,1
réactif,1
feron,1
garder,1
sang,1
froid,1
moyen,1
laisserai,1
fragile,1
débattre,1
pire,1
jouer,1
vouloir,1
créer,1
appliquer,1
reprendre,1
valoriser,1
récompensé,1
devon,1
préparer,1
investir,1
poursuivant,1
question,1
vital,1
hôpital,1
personnel,1
admirable,1
dévouement,1
formation,1
professionnel,1
indispensable,1
organisation,1
territorial,1
conservatisme,1
inextricable,1
recherche,1
conditionner,1
compétitivité,1
lycer,1
nécessaire,1
éviter,1
échec,1
enfant,1
enseignement,1
supérieur,1
fille,1
chance,1
demander,1
concertation,1
réfléchir,1
perdre,1
gagner,1
procédure,1
pénal,1
important,1
mieux,1
liberté,1
individuel,1
nécessité,1
jour,1
criant,1
mènerai,1
françois,1
fillon,1
gouvernement,1
esprit,1
système,1
construire,1
deviendron,1
compétitif,1
préserveron,1
spécificité,1
mérite,1
laïcité,1
continuer,1
afrique,1
asie,1
orient,1
rendrai,1
lundi,1
chemin,1
homme,1
obliger,1
profondément,1
relever,1
pouvoir,1
compter,1
peuple,1
rassembler,1
intelligence,1
courage,1
ayon,1
confiance,1
renforcer,1
coeur,1
présent,1
meilleur,1
voeux,1
république,1
